Year,Month,Day,URL
2009,June,17,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2009061700001?opendocument
2009,June,16,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2009061600001?opendocument
2009,June,18,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2009061800001?opendocument
2009,June,09,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2009060900001?opendocument
2009,June,25,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2009062500001?opendocument
2009,June,24,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2009062400001?opendocument
2009,September,24,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2009092400001?opendocument
2009,September,23,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2009092300001?opendocument
2009,April,02,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2009040200001?opendocument
2009,April,01,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2009040100001?opendocument
2009,April,07,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2009040700001?opendocument
2009,April,22,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2009042200001?opendocument
2009,April,23,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2009042300001?opendocument
2009,April,08,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2009040800001?opendocument
2009,April,09,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2009040900001?opendocument
2009,April,28,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2009042800001?opendocument
2009,April,29,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2009042900001?opendocument
2009,April,30,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2009043000001?opendocument
2009,December,02,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2009120200001?opendocument
2009,December,03,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2009120300001?opendocument
2009,December,01,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2009120100001?opendocument
2009,December,15,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2009121500001?opendocument
2009,December,17,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2009121700001?opendocument
2009,December,04,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2009120400001?opendocument
2009,December,10,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2009121000001?opendocument
2009,December,18,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2009121800001?opendocument
2009,December,08,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2009120800001?opendocument
2009,December,09,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2009120900001?opendocument
2009,December,16,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2009121600001?opendocument
2009,July,02,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2009070200001?opendocument
2009,July,03,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2009070300001?opendocument
2009,July,01,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2009070100001?opendocument
2009,July,15,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2009071500001?opendocument
2009,July,07,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2009070700001?opendocument
2009,July,10,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2009071000001?opendocument
2009,July,08,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2009070800001?opendocument
2009,July,09,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2009070900001?opendocument
2009,July,14,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2009071400001?opendocument
2009,November,11,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2009111100001?opendocument
2009,November,03,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2009110300001?opendocument
2009,November,26,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2009112600001?opendocument
2009,November,12,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2009111200001?opendocument
2009,November,17,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2009111700001?opendocument
2009,November,04,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2009110400001?opendocument
2009,November,10,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2009111000001?opendocument
2009,November,19,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2009111900001?opendocument
2009,November,18,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2009111800001?opendocument
2009,November,09,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2009110900001?opendocument
2009,November,25,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2009112500001?opendocument
2009,November,05,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2009110500001?opendocument
2010,February,02,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010020200001?opendocument
2010,February,03,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010020300001?opendocument
2010,February,23,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010022300001?opendocument
2010,February,17,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010021700001?opendocument
2010,February,04,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010020400001?opendocument
2010,February,10,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010021000001?opendocument
2010,February,18,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010021800001?opendocument
2010,February,09,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010020900001?opendocument
2010,February,16,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010021600001?opendocument
2010,February,25,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010022500001?opendocument
2010,February,24,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010022400001?opendocument
2010,February,11,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010021100001?opendocument
2010,October,13,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010101300001?opendocument
2010,October,12,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010101200001?opendocument
2010,October,06,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010100600001?opendocument
2010,October,07,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010100700001?opendocument
2010,October,19,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010101900001?opendocument
2010,October,28,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010102800001?opendocument
2010,October,21,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010102100001?opendocument
2010,October,27,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010102700001?opendocument
2010,October,20,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010102000001?opendocument
2010,October,14,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010101400001?opendocument
2010,March,02,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010030200001?opendocument
2010,March,03,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010030300001?opendocument
2010,March,30,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010033000001?opendocument
2010,March,04,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010030400001?opendocument
2010,March,10,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010031000001?opendocument
2010,March,23,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010032300001?opendocument
2010,March,31,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010033100001?opendocument
2010,March,09,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010030900001?opendocument
2010,March,25,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010032500001?opendocument
2010,March,24,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010032400001?opendocument
2010,March,11,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010031100001?opendocument
2010,May,11,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010051100001?opendocument
2010,May,25,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010052500001?opendocument
2010,May,13,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010051300001?opendocument
2010,May,12,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010051200001?opendocument
2010,May,06,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010050600001?opendocument
2010,May,05,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010050500001?opendocument
2010,May,19,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010051900001?opendocument
2010,May,18,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010051800001?opendocument
2010,May,26,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010052600001?opendocument
2010,May,20,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010052000001?opendocument
2010,January,28,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010012800001?opendocument
2010,January,26,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010012600001?opendocument
2010,January,27,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010012700001?opendocument
2010,January,20,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010012000001?opendocument
2010,January,21,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010012100001?opendocument
2010,June,02,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010060200001?opendocument
2010,June,03,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010060300001?opendocument
2010,June,01,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010060100001?opendocument
2010,June,15,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010061500001?opendocument
2010,June,22,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010062200001?opendocument
2010,June,17,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010061700001?opendocument
2010,June,16,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010061600001?opendocument
2010,June,30,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010063000001?opendocument
2010,June,23,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010062300001?opendocument
2010,June,29,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010062900001?opendocument
2010,June,24,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010062400001?opendocument
2010,September,30,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010093000001?opendocument
2010,September,29,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010092900001?opendocument
2010,April,27,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010042700001?opendocument
2010,April,20,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010042000001?opendocument
2010,April,21,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010042100001?opendocument
2010,April,22,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010042200001?opendocument
2010,April,28,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010042800001?opendocument
2010,April,29,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010042900001?opendocument
2010,April,01,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010040100001?opendocument
2010,December,02,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010120200001?opendocument
2010,December,01,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010120100001?opendocument
2010,December,15,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010121500001?opendocument
2010,December,07,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010120700001?opendocument
2010,December,17,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010121700001?opendocument
2010,December,16,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010121600001?opendocument
2010,December,08,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010120800001?opendocument
2010,December,09,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010120900001?opendocument
2010,December,14,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010121400001?opendocument
2010,July,02,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010070200001?opendocument
2010,July,13,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010071300001?opendocument
2010,July,01,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010070100001?opendocument
2010,July,06,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010070600001?opendocument
2010,July,07,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010070700001?opendocument
2010,July,08,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010070800001?opendocument
2010,July,14,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010071400001?opendocument
2010,November,02,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010110200001?opendocument
2010,November,03,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010110300001?opendocument
2010,November,23,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010112300001?opendocument
2010,November,30,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010113000001?opendocument
2010,November,17,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010111700001?opendocument
2010,November,04,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010110400001?opendocument
2010,November,10,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010111000001?opendocument
2010,November,18,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010111800001?opendocument
2010,November,09,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010110900001?opendocument
2010,November,16,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010111600001?opendocument
2010,November,25,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010112500001?opendocument
2010,November,24,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010112400001?opendocument
2010,November,11,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2010111100001?opendocument
2011,October,11,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011101100001?opendocument
2011,October,25,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011102500001?opendocument
2011,October,13,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011101300001?opendocument
2011,October,12,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011101200001?opendocument
2011,October,06,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011100600001?opendocument
2011,October,04,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011100400001?opendocument
2011,October,05,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011100500001?opendocument
2011,October,19,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011101900001?opendocument
2011,October,18,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011101800001?opendocument
2011,October,26,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011102600001?opendocument
2011,October,27,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011102700001?opendocument
2011,October,20,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011102000001?opendocument
2011,March,24,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011032400001?opendocument
2011,March,08,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011030800001?opendocument
2011,March,23,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011032300001?opendocument
2011,May,25,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011052500001?opendocument
2011,January,25,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011012500001?opendocument
2011,January,13,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011011300001?opendocument
2011,January,12,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011011200001?opendocument
2011,January,20,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011012000001?opendocument
2011,January,19,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011011900001?opendocument
2011,January,18,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011011800001?opendocument
2011,January,28,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011012800001?opendocument
2011,January,26,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011012600001?opendocument
2011,January,29,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011012900001?opendocument
2011,June,02,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011060200001?opendocument
2011,June,01,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011060100001?opendocument
2011,June,15,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011061500001?opendocument
2011,June,07,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011060700001?opendocument
2011,June,22,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011062200001?opendocument
2011,June,16,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011061600001?opendocument
2011,June,23,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011062300001?opendocument
2011,June,08,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011060800001?opendocument
2011,June,09,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011060900001?opendocument
2011,June,28,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011062800001?opendocument
2011,June,21,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011062100001?opendocument
2011,June,29,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011062900001?opendocument
2011,June,30,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011063000001?opendocument
2011,June,14,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011061400001?opendocument
2011,September,27,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011092700001?opendocument
2011,September,20,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011092000001?opendocument
2011,September,14,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011091400001?opendocument
2011,September,22,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011092200001?opendocument
2011,September,28,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011092800001?opendocument
2011,September,29,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011092900001?opendocument
2011,September,15,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011091500001?opendocument
2011,September,21,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011092100001?opendocument
2011,April,20,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011042000001?opendocument
2011,December,13,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011121300001?opendocument
2011,December,01,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011120100001?opendocument
2011,December,06,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011120600001?opendocument
2011,December,07,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011120700001?opendocument
2011,December,16,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011121600001?opendocument
2011,December,08,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011120800001?opendocument
2011,December,09,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011120900001?opendocument
2011,December,15,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011121500001?opendocument
2011,December,14,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011121400001?opendocument
2011,July,13,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011071300001?opendocument
2011,July,12,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011071200001?opendocument
2011,July,06,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011070600001?opendocument
2011,July,07,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011070700001?opendocument
2011,July,05,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011070500001?opendocument
2011,July,19,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011071900001?opendocument
2011,July,08,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011070800001?opendocument
2011,July,21,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011072100001?opendocument
2011,July,27,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011072700001?opendocument
2011,July,26,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011072600001?opendocument
2011,July,20,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011072000001?opendocument
2011,July,14,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011071400001?opendocument
2011,November,24,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011112400001?opendocument
2011,November,10,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011111000001?opendocument
2011,November,30,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011113000001?opendocument
2011,November,15,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011111500001?opendocument
2011,November,22,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011112200001?opendocument
2011,November,17,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011111700001?opendocument
2011,November,16,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011111600001?opendocument
2011,November,23,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011112300001?opendocument
2011,November,08,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011110800001?opendocument
2011,November,09,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011110900001?opendocument
2011,November,28,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011112800001?opendocument
2011,November,29,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2011112900001?opendocument
2012,February,02,oireachtasdebates.oireachtas.ie/debates%20authoring/debateswebpack.nsf/takes/seanad2012020200001?opendocument
